id,thread_id,chat,author,author_username,author_name,author_is_bot,body,reply_to,views,timestamp,unix_timestamp,timestamp_edited,unix_timestamp_edited,author_forwarded_from_name,author_forwarded_from_username,timestamp_forwarded_from,unix_timestamp_forwarded_from,attachment_type,attachment_data,attachment_filename
9336,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"Коммунисты ведут агитацию среди мигрантов в Екатеринбурге в том самом гетто-районе, где перед этим азербайджанцы избили педагога с дочерью

Как сообщила пресс-служба Свердловского областного отделения КПРФ, «коммунисты Железнодорожного райкома выпустили листовку на 4 языках (таджикский, узбекский, киргизский и русский), адресованную трудовым мигрантам» и рассказывающую о прекрасной жизни нацменов в СССР. А затем провели ее распространение среди мигрантов, которые в этом районе, иногда называемом Сортировкой, очень многочисленны (буквально каждый второй на улице): «Первый секретарь Железнодорожного райкома КПРФ Александр Кожевников вместе с товарищами провели мероприятия в районе овощебазы на улице Завокзальная. А возле торговых комплексов «Таганский ряд» такую же деятельность проводила второй секретарь райкома Анжела Поздеева».

«В тот же день секретарю Железнодорожного райкома КПРФ начали поступать звонки от рабочих, получивших газету, — сообщает пресс-служба Свердловского отделения КПРФ. — Александр Альбертович уже принял в райкоме первых обратившихся. Гражданин Таджикистана вспомнил Советский Союз тёплыми словами и обратился за помощью в оформлении гражданства». 

Пикантности этому добавляет то, что агитацию среди мигрантов руководство Железнодорожного райкома КПРФ проводило 15 февраля в том самом геттоизированном районе, где перед этим группа мигрантов избила в автобусе женщину-педагога и ее дочь. Но на это борцы за интернационализм решили внимание не обращать.",,289,2022-02-19 00:57:22,1645232242,,,,,2022-02-18 08:29:59,1645172999,url,,
9335,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"В Станице Луганской артснаряд попал в жилой дом.

В Донецкой республике объявлена полная боевая готовность, идет подготовка в администрациях, завтра возможно эвакуация прифронтовых районов.

Республика готовится к самым масштабным боям. Добровольцы снова пополняют ряды армии ДНР, потянулись добровольцы из РФ.",,496,2022-02-17 20:45:02,1645130702,2022-02-17 20:45:12,1645130712,,,,,video,"{""id"": 5222406225907422380, ""dc_id"": 2, ""file_reference"": ""0242f130fc0000247765a6cf76c6a0bb497a3e71d7a1ba243c580c848b""}",
9334,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"Люди,которые поддерживают марксизм / Лидеры марксизма",,345,2022-02-17 17:33:57,1645119237,,,,,2022-01-26 17:01:25,1643216485,photo,"{""id"": 5440638750238555080, ""dc_id"": 2, ""file_reference"": ""0242f130fc0000247665a6cf766e6173acab3fc15cf45467db23aa7725""}",Rus_imperia-9334.jpeg
9333,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"Британцы озаботились неграми. Вопрос помутнения и почернения британского общества давно назрел и даже перезрел. Это стали понимать даже твердолобые английские политики. Но какой же выход? И тут британцы придумали хитрый ход - как можно избавиться от миллионов негров и азиатов имеющих британское гражданство. Ну заодно и от всех остальных типа поляков, заполонивших Великобританию. Хитрый ход заключается в принятии законопроекта, согласно которому министерство внутренних дел сможет лишить любого британского подданного гражданства, если посчитает, что он имеет право на гражданство другой страны. Ход весьма эффективный. Если закон удастся принять, то Британию можно поздравить с началом общеевропейского процесса по осветлению собственного общества.",,411,2022-02-16 13:57:22,1645019842,,,,,,,,,
9332,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"Гордимся братьями! Сербы не продаются! Вырезки из интервью Джоковича

- Это цена, которую вы готовы заплатить? 
- Да. 
- Готовы ли вы отказаться от шанса стать величайшим теннисистом в истории по числу побед? Из-за своего мнения об этой вакцине? 
- Да. 
- А если из-за этого придется пропустить Ролан Гаррос? Вы все еще готовы заплатить такую цену? 
- Да, готов. 
- А Уимблдон? 
- Да. 
- Но почему!!? 
- Потому что иметь возможность самостоятельно решать, что будет с моим телом  - это важнее титулов. Важнее всего на свете.",,324,2022-02-16 10:54:09,1645008849,,,,,2022-02-15 12:05:45,1644926745,video,"{""id"": 5215572408953477620, ""dc_id"": 2, ""file_reference"": ""0242f130fc0000247465a6cf760ae5a5abd685e448c2c8d3c9aaa9e8c7""}",
9331,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"ДЕНЬ ПАМЯТИ СВЯТОГО РАВНОАПОСТОЛЬНОГО НИКОЛАЯ ЯПОНСКОГО

Уникальность личности святителя Николая (Касаткина; 1836–1912) в том, что он один смог основать в далекой от родины стране, среди носителей иного языка и культуры отдельную Поместную Церковь, основать там, где за принятие христианства по закону полагалась смертная казнь.

Представим, как миссионер появляется среди абсолютно чужих и не расположенных к нему людей, где откровенно не любят Россию, а веру христиан воспринимают как самое страшное зловерие. 

По словам самого святителя Николая, «тогдашние японцы смотрели на иностранцев как на зверей, а на христианство как на злодейскую церковь, к которой могут принадлежать только отъявленные злодеи и чародеи». Одной жалобы на чужака, проповедующего «Бога неведомого», было достаточно, чтобы пресечь здесь зарождаемое Православие. 

И вот проходит несколько десятилетий, и мы встречаем свидетельство посетившего Японию протоиерея Иоанна Восторгова: «Не было человека в Японии после императора, который пользовался бы в стране такою известностью, как глава Русской духовной миссии. В столице Японии не нужно было спрашивать, где Русская православная миссия, довольно было сказать одно слово “Николай”… И православный храм назывался именем “Николай”… даже само Православие называлось именем “Николай”. 

Путешествуя по стране в одежде русского священника, мы всегда и всюду встречали ласковые взоры, и в словах привета и разговора по поводу нас мы улавливали слухом среди непонятных слов и выражений незнакомого языка одно знакомое и дорогое: “Николай”».

Несомненно, что такой авторитет был заработан святой жизнью архиепископа Николая и его рассудительным миссионерским служением.

ПОРТАЛ ПРАВОСЛАВИЕ.РУ:
http://www.pravoslavie.ru/101082.html",,328,2022-02-16 08:57:53,1645001873,2022-02-17 12:14:59,1645100099,,,2022-02-16 07:11:25,1644995485,url,,
9330,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"☦️🇷🇺О НАСТОЯЩЕЙ ЛЮБВИ в день ""влюбленных"".

14 февраля 1996 года расстрелян священник Анатолий Чистоусов. 
До рукоположения отец Анатолий служил офицером Вооруженных Сил. 
С марта 1994 года настоятель Михаило-Архангельского храма города Грозный. 
Продолжал совершать Богослужения, невзирая на то, что храм оказался в эпицентре боевых действий. 
В новогоднюю ночь 1995 года был насильно привезен террористами на грозненский железнодорожный вокзал, где ему приказали обратиться к держащим оборону российским солдатам с требованием сдаться. 
Вместо этого отец Анатолий благословил солдат на ратное дело. 
Вместе с протоиереем Сергием Жигулиным помещён бандитами в концлагерь «департамента государственной безопасности Чеченской Республики Ичкерия». 
Там Батюшка был подвержен жестоким пыткам, но не отрёкся от веры. 
14 февраля расстрелян за отказ снять крест и призвать русских солдат к сдаче"".",,335,2022-02-15 17:59:58,1644947998,,,,,2022-02-14 09:11:19,1644829879,photo,"{""id"": 5210773311737411359, ""dc_id"": 2, ""file_reference"": ""0242f130fc0000247265a6cf76c426c11d89776d558b80eec296068791""}",Rus_imperia-9330.jpeg
9329,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"В Украине ввели уголовную ответственность за антисемитизм. 

Максимальное наказание за это правонарушение – до 5 лет лишения свободы, за этот закон проголосовало 295 депутатов из 361.
Теперь мы точно знаем - сколько евреев в Раде. 295))))",,328,2022-02-15 14:32:43,1644935563,,,,,2022-02-15 12:46:58,1644929218,photo,"{""id"": 5215537551455139852, ""dc_id"": 2, ""file_reference"": ""0242f130fc0000247165a6cf764db6f2fba2eb40575d80adb1678e9484""}",Rus_imperia-9329.jpeg
9328,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"Солдаты в мундирах разных времен, 1912 год.",,328,2022-02-15 14:28:20,1644935300,2022-02-15 14:35:55,1644935755,,,2022-02-14 15:02:00,1644850920,photo,"{""id"": 5211051105927149778, ""dc_id"": 2, ""file_reference"": ""0242f130fc0000247065a6cf76b458185e747947e29998628a1aa67762""}",Rus_imperia-9328.jpeg
9327,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"​«Ни я, ни Мария Федоровна не желаем делать из них оранжерейных цветов. Они должны хорошо молиться Богу, учиться, играть, шалить в меру. Учите хорошенько, спуску не давайте, спрашивайте по всей строгости законов, не поощряйте лени в особенности. Если что, то адресуйтесь прямо ко мне, а я знаю, что нужно делать. Повторяю, что мне фарфора не нужно. Мне нужны нормальные русские дети. Подерутся - пожалуйста. Но доносчику - первый кнут. Это - самое мое первое требование"".

Александр III о воспитании своих детей.",,342,2022-02-15 06:33:36,1644906816,2022-02-15 07:24:50,1644909890,,,2022-02-12 21:14:30,1644700470,url,,
